Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Christy,2018-02-02 10:21:16,00:21:17,Autoplayed: user action: Unspecified; ,Rick and Morty: Season 2: The Ricks Must Be Crazy (Episode 6),,Sony PS3,00:21:44,00:21:44,ZA (South Africa)
Tania,2018-02-02 10:00:58,00:22:44,,Friends: Season 3: The One Where Monica & Richard Are Just Friends (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-02-02 08:56:07,00:22:44,,Friends: Season 3: The One with All the Jealousy (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-02-02 08:33:57,00:22:02,,Friends: Season 3: The One Where Chandler Can't Remember Which Sister (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-02-02 08:11:52,00:22:01,,Friends: Season 3: The One Where Rachel Quits (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-02-02 07:49:52,00:21:55,,Friends: Season 3: The One with the Football (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:37,00:22:37,ZA (South Africa)
Tania,2018-02-02 07:27:09,00:22:39,Autoplayed: user action: None; ,Friends: Season 3: The One with the Giant Poking Device (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:22:39,00:22:39,ZA (South Africa)
Tania,2018-02-02 07:04:52,00:22:02,,Friends: Season 3: The One with the Race Car Bed (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-02-02 06:45:33,00:18:40,,Friends: Season 3: The One with the Flashback (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-02-02 06:42:01,00:03:25,,Friends: Season 3: The One with the Flashback (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:04:02,Not latest view,ZA (South Africa)
Tania,2018-02-02 06:19:17,00:22:40,,Friends: Season 3: The One with Frank Jr (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-01 20:36:24,00:21:58,,Friends: Season 3: The One with the Metaphorical Tunnel (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:41,00:22:41,ZA (South Africa)
Tania,2018-02-01 20:14:20,00:21:58,,Friends: Season 3: The One with the Jam (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-01 19:52:15,00:21:59,,Friends: Season 3: The One Where No One's Ready (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:22:43,00:22:43,ZA (South Africa)
Tania,2018-02-01 19:30:17,00:21:53,,Friends: Season 3: The One with the Princess Leia Fantasy (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:36,00:22:36,ZA (South Africa)
Tania,2018-02-01 17:55:14,00:22:40,,Friends: Season 2: The One with Barry and Mindy's Wedding (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-01 17:33:05,00:21:58,,Friends: Season 2: The One with the Chicken Pox (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-02-01 17:11:04,00:21:56,,Friends: Season 2: The One with the Two Parties (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-02-01 16:48:12,00:22:49,,Friends: Season 2: The One with the Bullies (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:49,00:22:49,ZA (South Africa)
Tania,2018-02-01 16:26:27,00:21:40,,Friends: Season 2: The One Where Old Yeller Dies (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:22:22,00:22:22,ZA (South Africa)
Manuel,2018-02-01 16:12:32,00:00:03,,Inside Man,,DefaultWidevineAndroidPhone,00:00:03,Not latest view,ZA (South Africa)
Tania,2018-02-01 16:04:25,00:21:57,,Friends: Season 2: The One Where Eddie Won't Go (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:22:39,00:22:39,ZA (South Africa)
Tania,2018-02-01 15:40:58,00:21:57,,Friends: Season 2: The One Where Dr. Ramoray Dies (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-02-01 15:14:12,00:21:55,,Friends: Season 2: The One Where Eddie Moves In (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:22:36,00:22:36,ZA (South Africa)
Tania,2018-02-01 14:51:36,00:21:23,,Friends: Season 2: The One Where Joey Moves Out (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:22:01,00:22:01,ZA (South Africa)
Tania,2018-02-01 14:41:49,00:09:41,,Friends: Season 2: The One Where Ross and Rachel...You Know (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-01-31 20:57:33,00:12:20,,Friends: Season 2: The One Where Ross and Rachel...You Know (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:13:03,Not latest view,ZA (South Africa)
Tania,2018-01-31 20:35:35,00:21:54,,Friends: Season 2: The One with the Prom Video (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:22:37,00:22:37,ZA (South Africa)
Tania,2018-01-31 20:13:51,00:21:38,,Friends: Season 2: The One After the Super Bowl: Part 2 (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:22:20,00:22:20,ZA (South Africa)
Tania,2018-01-31 19:51:53,00:21:54,,Friends: Season 2: The One After the Super Bowl: Part 1 (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:22:37,00:22:37,ZA (South Africa)
Tania,2018-01-31 19:29:44,00:22:03,Autoplayed: user action: Unspecified; ,Friends: Season 2: The One with the Lesbian Wedding (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-31 19:07:28,00:22:01,,Friends: Season 2: The One with Russ (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-01-31 18:45:24,00:21:59,,Friends: Season 2: The One with Phoebe's Dad (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:41,00:22:41,ZA (South Africa)
Tania,2018-01-31 18:23:23,00:21:56,,Friends: Season 2: The One with the List (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-01-31 18:00:52,00:22:13,,Friends: Season 2: The One Where Ross Finds Out (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:22:55,00:22:55,ZA (South Africa)
Tania,2018-01-31 17:34:11,00:22:00,,Friends: Season 2: The One with the Baby on the Bus (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-31 17:11:28,00:22:39,Autoplayed: user action: None; ,Friends: Season 2: The One with Five Steaks and an Eggplant (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:22:39,00:22:39,ZA (South Africa)
Tania,2018-01-31 16:48:29,00:22:44,Autoplayed: user action: None; ,Friends: Season 2: The One with Phoebe's Husband (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-01-31 16:26:11,00:22:03,,Friends: Season 2: The One Where Heckles Dies (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:22:45,00:22:45,ZA (South Africa)
Tania,2018-01-31 16:02:01,00:21:53,,Friends: Season 2: The One with the Breast Milk (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:22:34,00:22:34,ZA (South Africa)
Tania,2018-01-31 15:40:35,00:21:22,,Friends: Season 2: The One with Ross's New Girlfriend (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:08,00:22:08,ZA (South Africa)
Tania,2018-01-31 15:18:25,00:21:58,,Friends: Season 1: The One Where Rachel Finds Out (Episode 24),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-31 13:35:20,00:22:38,Autoplayed: user action: None; ,Friends: Season 1: The One with the Birth (Episode 23),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-01-31 13:12:11,00:22:38,Autoplayed: user action: None; ,Friends: Season 1: The One with the Ick Factor (Episode 22),,Hisense MTK5657 on UHD platform Smart TV,00:22:38,00:22:38,ZA (South Africa)
Tania,2018-01-31 12:49:56,00:21:56,,Friends: Season 1: The One with the Fake Monica (Episode 21),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-31 12:25:50,00:22:11,,Friends: Season 1: The One with the Evil Orthodontist (Episode 20),,Hisense MTK5657 on UHD platform Smart TV,00:22:39,00:22:39,ZA (South Africa)
Tania,2018-01-31 12:03:51,00:21:54,,Friends: Season 1: The One Where the Monkey Gets Away (Episode 19),,Hisense MTK5657 on UHD platform Smart TV,00:22:35,00:22:35,ZA (South Africa)
Tania,2018-01-31 11:41:45,00:21:58,,Friends: Season 1: The One with All the Poker (Episode 18),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-31 11:01:22,00:21:58,,Friends: Season 1: The One with the Two Parts: Part 2 (Episode 17),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-31 10:26:36,00:22:40,,Friends: Season 1: The One with the Two Parts: Part 1 (Episode 16),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-31 10:02:05,00:21:59,,Friends: Season 1: The One with the Stoned Guy (Episode 15),,Hisense MTK5657 on UHD platform Smart TV,00:22:41,00:22:41,ZA (South Africa)
Tania,2018-01-31 09:32:04,00:22:00,,Friends: Season 1: The One with the Candy Hearts (Episode 14),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-31 09:09:54,00:22:01,,Friends: Season 1: The One with the Boobies (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-31 08:47:07,00:22:42,,Friends: Season 1: The One with the Dozen Lasagnas (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-30 22:45:20,00:40:04,Autoplayed: user action: Unspecified; ,Marvel's Daredevil: Season 2: New York's Finest (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:40:16,Not latest view,ZA (South Africa)
Tania,2018-01-30 21:56:54,00:48:22,Autoplayed: user action: None; ,Marvel's Daredevil: Season 2: Dogs to a Gunfight (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:48:34,00:48:34,ZA (South Africa)
Tania,2018-01-30 21:10:02,00:46:48,Autoplayed: user action: None; ,Marvel's Daredevil: Season 2: Bang (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:47:00,00:47:00,ZA (South Africa)
Tania,2018-01-30 20:38:50,00:31:08,,Marvel's Daredevil: Season 1: Daredevil (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:54:21,00:54:21,ZA (South Africa)
Tania,2018-01-30 20:15:44,00:22:09,Autoplayed: user action: Unspecified; ,Friends: Season 1: The One with Mrs. Bing (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:22:39,00:22:39,ZA (South Africa)
Tania,2018-01-30 19:50:03,00:22:42,Autoplayed: user action: Unspecified; ,Friends: Season 1: The One with the Monkey (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-30 19:27:03,00:22:42,,Friends: Season 1: The One Where Underdog Gets Away (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:22:42,00:22:42,ZA (South Africa)
Tania,2018-01-30 19:04:45,00:22:03,,Friends: Season 1: The One Where Nana Dies Twice (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-30 18:42:48,00:21:51,,Friends: Season 1: The One with the Blackout (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:22:30,00:22:30,ZA (South Africa)
Tania,2018-01-30 17:32:58,00:20:40,,Friends: Season 1: The One with the Butt (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:20:40,00:20:40,ZA (South Africa)
Tania,2018-01-30 17:10:52,00:22:02,,Friends: Season 1: The One with the East German Laundry Detergent (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:22:41,00:22:41,ZA (South Africa)
Tania,2018-01-30 16:48:42,00:21:59,Autoplayed: user action: Unspecified; ,Friends: Season 1: The One with George Stephanopoulos (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:22:40,00:22:40,ZA (South Africa)
Tania,2018-01-30 16:25:38,00:22:46,Autoplayed: user action: None; ,Friends: Season 1: The One with the Thumb (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:22:46,00:22:46,ZA (South Africa)
Tania,2018-01-30 16:02:33,00:22:47,,Friends: Season 1: The One with the Sonogram at the End (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:22:47,00:22:47,ZA (South Africa)
Tania,2018-01-30 15:37:36,00:22:05,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:22:44,00:22:44,ZA (South Africa)
Tania,2018-01-30 15:35:23,00:01:56,,Gossip Girl: Season 1: Pilot (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:01:56,00:01:56,ZA (South Africa)
Tania,2018-01-30 15:34:46,00:00:02,,Friends: Season 1: The One Where Monica Gets a Roommate (Pilot) (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:00:02,Not latest view,ZA (South Africa)
Tania,2018-01-30 15:34:00,00:00:16,,One Day at a Time: Season 1: This Is It (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:01:08,Not latest view,ZA (South Africa)
Tania,2018-01-30 14:12:23,00:32:50,,One Day at a Time: Season 2: Not Yet (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:33:42,Not latest view,ZA (South Africa)
Tania,2018-01-30 13:46:50,00:25:27,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 2: Citizen Lydia (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:26:15,Not latest view,ZA (South Africa)
Tania,2018-01-30 13:20:54,00:25:50,,One Day at a Time: Season 2: Homecoming (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:26:41,Not latest view,ZA (South Africa)
Tania,2018-01-30 12:55:34,00:23:41,,One Day at a Time: Season 2: Storage Wars (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:24:32,Not latest view,ZA (South Africa)
Tania,2018-01-30 12:26:46,00:26:03,Autoplayed: user action: Unspecified; ,"One Day at a Time: Season 2: Hello, Penelope (Episode 9)",,Hisense MTK5657 on UHD platform Smart TV,00:26:49,Not latest view,ZA (South Africa)
Tania,2018-01-30 12:02:56,00:23:45,Autoplayed: user action: None; ,One Day at a Time: Season 2: What Happened (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:24:37,Not latest view,ZA (South Africa)
Tania,2018-01-30 11:34:14,00:26:18,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 2: Exclusive (Episode 7),,Hisense MTK5657 on UHD platform Smart TV,00:27:08,Not latest view,ZA (South Africa)
Tania,2018-01-30 11:10:39,00:23:30,Autoplayed: user action: Unspecified; ,"One Day at a Time: Season 2: Work Hard, Play Hard (Episode 6)",,Hisense MTK5657 on UHD platform Smart TV,00:24:21,Not latest view,ZA (South Africa)
Tania,2018-01-30 10:41:33,00:29:01,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 2: Locked Down (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:29:41,Not latest view,ZA (South Africa)
Tania,2018-01-30 10:05:48,00:25:56,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 2: Roots (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:26:48,Not latest view,ZA (South Africa)
Tania,2018-01-30 09:26:51,00:23:43,Autoplayed: user action: Unspecified; ,"One Day at a Time: Season 2: To Zir, With Love (Episode 3)",,Hisense MTK5657 on UHD platform Smart TV,00:24:34,Not latest view,ZA (South Africa)
Tania,2018-01-30 09:08:37,00:16:46,,One Day at a Time: Season 2: Schooled (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:25:41,Not latest view,ZA (South Africa)
Tania,2018-01-30 08:45:08,00:08:04,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 2: Schooled (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:08:55,Not latest view,ZA (South Africa)
Tania,2018-01-30 08:18:06,00:26:57,,One Day at a Time: Season 2: The Turn (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:27:42,Not latest view,ZA (South Africa)
Tania,2018-01-29 22:18:41,00:23:03,Autoplayed: user action: None; ,Marvel's Daredevil: Season 1: Daredevil (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:23:15,Not latest view,ZA (South Africa)
Tania,2018-01-29 21:21:19,00:57:17,,Marvel's Daredevil: Season 1: The Ones We Leave Behind (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:58:13,00:58:13,ZA (South Africa)
Tania,2018-01-29 20:52:31,00:28:34,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: Quinces (Episode 13),,Hisense MTK5657 on UHD platform Smart TV,00:29:24,Not latest view,ZA (South Africa)
Tania,2018-01-29 20:24:37,00:27:48,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: Hurricane Victor (Episode 12),,Hisense MTK5657 on UHD platform Smart TV,00:28:40,Not latest view,ZA (South Africa)
Tania,2018-01-29 19:58:27,00:26:04,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: Pride & Prejudice (Episode 11),,Hisense MTK5657 on UHD platform Smart TV,00:26:44,Not latest view,ZA (South Africa)
Tania,2018-01-29 19:33:34,00:24:49,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: Sex Talk (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:25:28,Not latest view,ZA (South Africa)
Tania,2018-01-29 18:44:05,00:27:27,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: Viva Cuba (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:27:31,Not latest view,ZA (South Africa)
Tania,2018-01-29 18:14:13,00:27:24,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: One Lie at a Time (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:28:09,Not latest view,ZA (South Africa)
Tania,2018-01-29 17:46:24,00:26:20,Autoplayed: user action: Unspecified; ,"One Day at a Time: Season 1: Hold, Please (Episode 7)",,Hisense MTK5657 on UHD platform Smart TV,00:27:12,Not latest view,ZA (South Africa)
Tania,2018-01-29 17:19:42,00:26:36,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: The Death of Mrs. Resnick (Episode 6),,Hisense MTK5657 on UHD platform Smart TV,00:27:23,Not latest view,ZA (South Africa)
Tania,2018-01-29 16:52:26,00:27:10,,One Day at a Time: Season 1: Strays (Episode 5),,Hisense MTK5657 on UHD platform Smart TV,00:28:00,Not latest view,ZA (South Africa)
Tania,2018-01-29 16:25:01,00:27:19,,One Day at a Time: Season 1: A Snowman's Tale (Episode 4),,Hisense MTK5657 on UHD platform Smart TV,00:28:09,Not latest view,ZA (South Africa)
Tania,2018-01-29 15:52:07,00:31:23,Autoplayed: user action: Unspecified; ,One Day at a Time: Season 1: No Mass (Episode 3),,Hisense MTK5657 on UHD platform Smart TV,00:31:27,Not latest view,ZA (South Africa)
Tania,2018-01-29 15:23:20,00:28:43,Autoplayed: user action: None; ,One Day at a Time: Season 1: Bobos and Mamitas (Episode 2),,Hisense MTK5657 on UHD platform Smart TV,00:28:47,Not latest view,ZA (South Africa)
Tania,2018-01-29 14:53:13,00:30:02,,One Day at a Time: Season 1: This Is It (Episode 1),,Hisense MTK5657 on UHD platform Smart TV,00:30:02,Not latest view,ZA (South Africa)
Tania,2018-01-29 13:29:18,01:22:56,,Rip Tide,,Hisense MTK5657 on UHD platform Smart TV,01:22:56,01:22:56,ZA (South Africa)
Tania,2018-01-29 12:54:31,00:33:56,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Buona Notte (Episode 10),,Hisense MTK5657 on UHD platform Smart TV,00:34:30,00:34:30,ZA (South Africa)
Tania,2018-01-29 12:35:14,00:17:49,,Master of None: Season 2: Amarsi Un Po (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:55:35,00:55:35,ZA (South Africa)
Tania,2018-01-29 08:00:28,00:36:55,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Amarsi Un Po (Episode 9),,Hisense MTK5657 on UHD platform Smart TV,00:37:47,Not latest view,ZA (South Africa)
Tania,2018-01-29 07:20:08,00:31:22,Autoplayed: user action: Unspecified; ,Master of None: Season 2: Thanksgiving (Episode 8),,Hisense MTK5657 on UHD platform Smart TV,00:31:47,00:31:47,ZA (South Africa)
